Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2011-06-09 07:00:00,74.5,70.0,999.7
2011-06-09 08:00:00,76.8,65.0,999.9
2011-06-09 09:00:00,79.2,62.0,999.9
2011-06-09 10:00:00,81.3,58.0,999.6
2011-06-09 11:00:00,83.7,54.0,999.5
2011-06-09 12:00:00,84.6,51.0,999.0
2011-06-09 13:00:00,86.7,53.0,998.4
2011-06-09 14:00:00,89.1,46.0,997.7
2011-06-09 15:00:00,89.4,52.0,996.9
2011-06-09 16:00:00,89.6,50.0,996.8
2011-06-09 17:00:00,88.0,55.0,996.7
2011-06-09 18:00:00,85.5,58.0,996.8
2011-06-09 19:00:00,83.5,59.0,996.7
2011-06-09 20:00:00,82.2,62.0,997.4
2011-06-09 21:00:00,81.1,61.0,997.8
2011-06-09 22:00:00,80.6,62.0,998.0
2011-06-09 23:00:00,79.3,65.0,997.9
2011-06-10 00:00:00,78.1,72.0,998.0
2011-06-10 01:00:00,76.3,77.0,997.5
2011-06-10 02:00:00,75.2,79.0,997.5
2011-06-10 03:00:00,73.9,80.0,997.6
2011-06-10 04:00:00,72.9,80.0,997.5
2011-06-10 05:00:00,72.1,81.0,997.9
2011-06-10 06:00:00,72.0,81.0,999.0
2011-06-10 07:00:00,73.9,77.0,998.9
2011-06-10 08:00:00,76.3,69.0,999.0
2011-06-10 09:00:00,78.4,61.0,998.6
2011-06-10 10:00:00,82.6,58.0,998.3
2011-06-10 11:00:00,84.6,51.0,998.6
2011-06-10 12:00:00,86.4,51.0,998.5
2011-06-10 13:00:00,87.8,45.0,998.0
2011-06-10 14:00:00,89.8,47.0,997.4
2011-06-10 15:00:00,90.5,43.0,997.0
2011-06-10 16:00:00,91.2,43.0,996.2
2011-06-10 17:00:00,91.6,41.0,995.8
2011-06-10 18:00:00,90.7,47.0,996.0
2011-06-10 19:00:00,85.8,51.0,997.0
2011-06-10 20:00:00,82.2,55.0,996.7
2011-06-10 21:00:00,79.7,59.0,998.5
2011-06-10 22:00:00,76.3,73.0,999.9
2011-06-10 23:00:00,71.1,87.0,998.8
2011-06-11 00:00:00,71.1,83.0,998.0
2011-06-11 01:00:00,71.6,85.0,996.7
2011-06-11 02:00:00,71.1,85.0,996.8
2011-06-11 03:00:00,70.2,86.0,997.1
2011-06-11 04:00:00,69.3,88.0,997.2
2011-06-11 05:00:00,68.7,89.0,997.9
2011-06-11 06:00:00,68.7,88.0,998.1
2011-06-11 07:00:00,70.5,83.0,998.6
2011-06-11 08:00:00,72.9,76.0,998.9
2011-06-11 09:00:00,75.9,68.0,998.6
2011-06-11 10:00:00,79.2,62.0,998.4
2011-06-11 11:00:00,81.5,60.0,997.9
2011-06-11 12:00:00,84.0,57.0,997.7
2011-06-11 13:00:00,85.5,55.0,996.9
2011-06-11 14:00:00,86.7,56.0,996.3
2011-06-11 15:00:00,88.3,52.0,995.5
2011-06-11 16:00:00,89.2,48.0,995.3
2011-06-11 17:00:00,88.2,52.0,994.2
2011-06-11 18:00:00,87.4,54.0,995.3
2011-06-11 19:00:00,77.9,84.0,997.5
2011-06-11 20:00:00,69.8,90.0,996.5
2011-06-11 21:00:00,69.6,92.0,996.4
2011-06-11 22:00:00,70.3,86.0,997.0
2011-06-11 23:00:00,70.2,87.0,996.6
2011-06-12 00:00:00,70.3,90.0,996.8
2011-06-12 01:00:00,69.8,91.0,996.6
2011-06-12 02:00:00,69.3,92.0,996.3
2011-06-12 03:00:00,69.4,91.0,995.7
2011-06-12 04:00:00,68.4,93.0,995.8
2011-06-12 05:00:00,67.6,93.0,996.5
2011-06-12 06:00:00,68.2,91.0,996.6
2011-06-12 07:00:00,70.2,83.0,996.7
2011-06-12 08:00:00,73.4,76.0,996.6
2011-06-12 09:00:00,76.6,70.0,996.4
2011-06-12 10:00:00,78.6,66.0,996.2
2011-06-12 11:00:00,80.8,62.0,996.2
2011-06-12 12:00:00,83.3,56.0,995.6
2011-06-12 13:00:00,85.6,49.0,995.1
2011-06-12 14:00:00,87.8,49.0,994.5
2011-06-12 15:00:00,88.5,47.0,993.7
2011-06-12 16:00:00,88.5,54.0,993.6
2011-06-12 17:00:00,87.8,55.0,993.3
2011-06-12 18:00:00,85.6,59.0,993.5
2011-06-12 19:00:00,78.1,86.0,994.4
2011-06-12 20:00:00,71.2,85.0,994.9
2011-06-12 21:00:00,70.9,89.0,995.7
2011-06-12 22:00:00,70.3,90.0,995.2
2011-06-12 23:00:00,70.3,90.0,995.5
2011-06-13 00:00:00,70.5,88.0,995.3
2011-06-13 01:00:00,70.0,91.0,994.8
2011-06-13 02:00:00,70.2,90.0,994.3
2011-06-13 03:00:00,69.8,90.0,994.2
2011-06-13 04:00:00,68.9,92.0,994.4
2011-06-13 05:00:00,68.9,90.0,995.0
2011-06-13 06:00:00,68.9,90.0,995.2
2011-06-13 07:00:00,70.2,83.0,995.6
2011-06-13 08:00:00,73.4,76.0,996.2
2011-06-13 09:00:00,75.4,75.0,996.1
2011-06-13 10:00:00,77.7,68.0,996.3
2011-06-13 11:00:00,79.2,63.0,996.4
2011-06-13 12:00:00,79.9,59.0,996.3
2011-06-13 13:00:00,81.3,58.0,995.8
2011-06-13 14:00:00,82.0,56.0,995.6
2011-06-13 15:00:00,82.0,52.0,994.9
2011-06-13 16:00:00,82.4,56.0,994.6
2011-06-13 17:00:00,82.2,54.0,994.4
2011-06-13 18:00:00,81.9,59.0,995.0
2011-06-13 19:00:00,80.1,62.0,995.1
2011-06-13 20:00:00,77.0,73.0,995.2
2011-06-13 21:00:00,72.5,77.0,995.8
2011-06-13 22:00:00,71.8,82.0,996.4
2011-06-13 23:00:00,71.1,79.0,996.4
2011-06-14 00:00:00,71.1,81.0,996.8
2011-06-14 01:00:00,70.7,68.0,996.8
2011-06-14 02:00:00,68.5,68.0,996.3
2011-06-14 03:00:00,67.6,66.0,996.4
2011-06-14 04:00:00,66.7,69.0,996.3
2011-06-14 05:00:00,65.1,79.0,996.5
2011-06-14 06:00:00,64.8,76.0,996.9
2011-06-14 07:00:00,65.8,71.0,997.7
2011-06-14 08:00:00,68.7,62.0,997.9
2011-06-14 09:00:00,72.1,54.0,997.6
2011-06-14 10:00:00,74.8,42.0,997.2
2011-06-14 11:00:00,75.9,45.0,997.4
2011-06-14 12:00:00,76.6,44.0,996.9
2011-06-14 13:00:00,78.1,38.0,995.8
2011-06-14 14:00:00,79.5,36.0,995.7
2011-06-14 15:00:00,80.4,34.0,995.0
2011-06-14 16:00:00,80.4,34.0,995.0
2011-06-14 17:00:00,79.9,36.0,994.9
2011-06-14 18:00:00,77.7,41.0,994.9
2011-06-14 19:00:00,75.7,48.0,995.4
2011-06-14 20:00:00,72.7,59.0,995.2
2011-06-14 21:00:00,69.3,67.0,995.8
2011-06-14 22:00:00,66.6,75.0,996.3
2011-06-14 23:00:00,65.1,71.0,996.3
2011-06-15 00:00:00,65.1,73.0,996.4
2011-06-15 01:00:00,63.1,77.0,996.5
2011-06-15 02:00:00,61.9,85.0,996.7
2011-06-15 03:00:00,59.7,84.0,996.5
2011-06-15 04:00:00,60.1,87.0,996.4
2011-06-15 05:00:00,58.1,89.0,997.0
2011-06-15 06:00:00,58.6,80.0,997.9
2011-06-15 07:00:00,63.1,69.0,998.3
2011-06-15 08:00:00,66.7,63.0,998.5
2011-06-15 09:00:00,70.5,55.0,998.6
2011-06-15 10:00:00,73.2,52.0,998.2
2011-06-15 11:00:00,75.2,45.0,998.4
2011-06-15 12:00:00,76.8,45.0,998.6
2011-06-15 13:00:00,77.0,42.0,997.7
2011-06-15 14:00:00,78.1,43.0,997.7
2011-06-15 15:00:00,78.3,41.0,997.5
2011-06-15 16:00:00,79.7,39.0,996.8
2011-06-15 17:00:00,79.3,41.0,997.0
2011-06-15 18:00:00,79.0,46.0,996.8
2011-06-15 19:00:00,74.7,60.0,997.0
2011-06-15 20:00:00,72.3,55.0,995.7
2011-06-15 21:00:00,71.1,61.0,996.7
2011-06-15 22:00:00,69.4,64.0,997.3
2011-06-15 23:00:00,68.4,65.0,996.9
2011-06-16 00:00:00,68.7,60.0,996.5
2011-06-16 01:00:00,69.3,61.0,996.3
2011-06-16 02:00:00,68.9,63.0,995.9
2011-06-16 03:00:00,67.8,68.0,995.7
2011-06-16 04:00:00,67.3,73.0,995.8
2011-06-16 05:00:00,66.6,77.0,996.5
2011-06-16 06:00:00,66.2,77.0,996.8
2011-06-16 07:00:00,68.2,74.0,996.8
2011-06-16 08:00:00,72.0,70.0,996.9
2011-06-16 09:00:00,75.0,65.0,996.9
2011-06-16 10:00:00,77.7,60.0,996.5
2011-06-16 11:00:00,79.9,55.0,996.4
2011-06-16 12:00:00,81.5,49.0,996.1
2011-06-16 13:00:00,82.8,49.0,995.7
2011-06-16 14:00:00,83.7,49.0,995.2
2011-06-16 15:00:00,83.8,48.0,994.6
2011-06-16 16:00:00,84.4,46.0,994.6
2011-06-16 17:00:00,84.7,45.0,994.6
2011-06-16 18:00:00,84.6,49.0,994.5
2011-06-16 19:00:00,82.6,50.0,994.6
2011-06-16 20:00:00,80.1,59.0,994.9
2011-06-16 21:00:00,76.3,67.0,995.6
2011-06-16 22:00:00,75.0,73.0,995.6
2011-06-16 23:00:00,74.5,73.0,995.8
2011-06-17 00:00:00,73.6,76.0,996.2
2011-06-17 01:00:00,72.7,79.0,996.5
2011-06-17 02:00:00,71.8,87.0,996.2
2011-06-17 03:00:00,69.1,91.0,995.7
2011-06-17 04:00:00,68.2,92.0,995.9
2011-06-17 05:00:00,68.0,93.0,996.5
2011-06-17 06:00:00,68.5,92.0,997.0
2011-06-17 07:00:00,70.9,84.0,998.0
2011-06-17 08:00:00,73.9,72.0,998.5
2011-06-17 09:00:00,77.4,62.0,998.4
2011-06-17 10:00:00,80.2,58.0,998.8
2011-06-17 11:00:00,82.0,44.0,999.0
2011-06-17 12:00:00,83.5,40.0,998.7
2011-06-17 13:00:00,85.8,37.0,998.1
2011-06-17 14:00:00,86.2,33.0,997.6
2011-06-17 15:00:00,86.5,32.0,997.2
2011-06-17 16:00:00,88.0,36.0,997.1
2011-06-17 17:00:00,86.4,35.0,997.2
2011-06-17 18:00:00,86.9,36.0,997.2
2011-06-17 19:00:00,85.6,39.0,997.5
2011-06-17 20:00:00,80.1,52.0,997.6
2011-06-17 21:00:00,76.3,54.0,997.9
2011-06-17 22:00:00,73.9,60.0,998.0
2011-06-17 23:00:00,75.9,50.0,997.9
2011-06-18 00:00:00,77.4,49.0,997.9
2011-06-18 01:00:00,77.5,49.0,997.5
2011-06-18 02:00:00,75.7,57.0,997.4
2011-06-18 03:00:00,72.7,56.0,997.1
2011-06-18 04:00:00,72.1,59.0,997.4
2011-06-18 05:00:00,73.8,61.0,997.3
2011-06-18 06:00:00,73.9,60.0,998.0
2011-06-18 07:00:00,74.1,70.0,997.7
2011-06-18 08:00:00,76.1,57.0,997.8
2011-06-18 09:00:00,80.8,52.0,997.6
2011-06-18 10:00:00,81.9,53.0,997.5
2011-06-18 11:00:00,84.7,44.0,997.2
2011-06-18 12:00:00,86.9,42.0,996.2
2011-06-18 13:00:00,89.1,41.0,995.7
2011-06-18 14:00:00,89.8,40.0,995.3
2011-06-18 15:00:00,90.9,39.0,994.8
2011-06-18 16:00:00,91.6,38.0,994.6
2011-06-18 17:00:00,91.0,41.0,994.6
2011-06-18 18:00:00,88.7,47.0,995.7
2011-06-18 19:00:00,75.7,77.0,994.8
2011-06-18 20:00:00,73.4,72.0,994.2
2011-06-18 21:00:00,72.1,75.0,994.9
2011-06-18 22:00:00,72.1,74.0,995.5
2011-06-18 23:00:00,71.8,78.0,995.8
2011-06-19 00:00:00,70.7,81.0,995.7
2011-06-19 01:00:00,69.3,84.0,995.4
2011-06-19 02:00:00,68.7,85.0,995.0
2011-06-19 03:00:00,68.2,86.0,995.2
2011-06-19 04:00:00,68.2,86.0,994.8
2011-06-19 05:00:00,68.4,85.0,994.7
2011-06-19 06:00:00,68.7,84.0,994.5
2011-06-19 07:00:00,70.2,79.0,994.6
2011-06-19 08:00:00,73.9,68.0,994.6
2011-06-19 09:00:00,77.9,58.0,994.8
2011-06-19 10:00:00,81.9,57.0,995.0
2011-06-19 11:00:00,82.8,52.0,995.1
2011-06-19 12:00:00,84.9,49.0,995.1
2011-06-19 13:00:00,85.8,46.0,994.1
2011-06-19 14:00:00,88.5,44.0,994.4
2011-06-19 15:00:00,88.5,42.0,994.8
2011-06-19 16:00:00,88.5,39.0,992.8
2011-06-19 17:00:00,88.3,40.0,992.8
2011-06-19 18:00:00,88.0,41.0,993.2
2011-06-19 19:00:00,86.4,46.0,993.8
2011-06-19 20:00:00,82.8,49.0,993.8
2011-06-19 21:00:00,78.3,56.0,994.1
2011-06-19 22:00:00,76.5,54.0,993.8
2011-06-19 23:00:00,76.8,59.0,993.1
2011-06-20 00:00:00,77.9,57.0,992.8
2011-06-20 01:00:00,74.1,86.0,992.4
2011-06-20 02:00:00,70.0,91.0,991.9
2011-06-20 03:00:00,69.6,92.0,991.7
2011-06-20 04:00:00,69.4,87.0,991.7
2011-06-20 05:00:00,69.3,90.0,992.6
2011-06-20 06:00:00,69.1,86.0,993.4
2011-06-20 07:00:00,72.0,80.0,994.0
2011-06-20 08:00:00,76.3,63.0,994.4
2011-06-20 09:00:00,80.1,53.0,994.0
2011-06-20 10:00:00,82.6,47.0,993.9
2011-06-20 11:00:00,84.2,46.0,994.4
2011-06-20 12:00:00,86.4,43.0,994.9
2011-06-20 13:00:00,88.0,42.0,995.1
2011-06-20 14:00:00,89.2,39.0,995.4
2011-06-20 15:00:00,89.2,42.0,995.0
2011-06-20 16:00:00,88.3,45.0,995.3
2011-06-20 17:00:00,86.7,47.0,995.3
2011-06-20 18:00:00,87.1,51.0,996.2
2011-06-20 19:00:00,85.6,53.0,996.7
2011-06-20 20:00:00,82.0,63.0,996.7
2011-06-20 21:00:00,78.6,66.0,997.0
2011-06-20 22:00:00,76.8,69.0,997.4
2011-06-20 23:00:00,75.0,72.0,997.6
2011-06-21 00:00:00,73.6,75.0,997.4
2011-06-21 01:00:00,72.7,77.0,997.2
2011-06-21 02:00:00,72.1,78.0,997.6
2011-06-21 03:00:00,71.2,79.0,997.6
2011-06-21 04:00:00,70.5,82.0,997.8
2011-06-21 05:00:00,69.6,84.0,998.2
2011-06-21 06:00:00,69.4,83.0,998.5
2011-06-21 07:00:00,70.7,78.0,999.3
2011-06-21 08:00:00,73.0,69.0,999.9
2011-06-21 09:00:00,76.3,67.0,999.4
2011-06-21 10:00:00,78.1,60.0,999.1
2011-06-21 11:00:00,81.1,57.0,999.0
2011-06-21 12:00:00,83.8,56.0,998.6
2011-06-21 13:00:00,86.4,52.0,998.3
2011-06-21 14:00:00,87.8,52.0,997.8
2011-06-21 15:00:00,90.5,44.0,997.1
2011-06-21 16:00:00,92.3,44.0,996.6
2011-06-21 17:00:00,91.6,45.0,996.0
2011-06-21 18:00:00,90.3,51.0,996.2
2011-06-21 19:00:00,87.4,59.0,996.6
2011-06-21 20:00:00,84.9,57.0,997.6
2011-06-21 21:00:00,80.2,64.0,997.8
2011-06-21 22:00:00,77.0,69.0,998.0
2011-06-21 23:00:00,75.0,71.0,998.0
2011-06-22 00:00:00,72.9,76.0,997.8
2011-06-22 01:00:00,73.2,72.0,998.4
2011-06-22 02:00:00,73.9,76.0,998.3
2011-06-22 03:00:00,70.9,83.0,998.1
2011-06-22 04:00:00,71.1,77.0,997.8
2011-06-22 05:00:00,72.1,72.0,997.6
2011-06-22 06:00:00,71.4,75.0,997.2
2011-06-22 07:00:00,72.3,72.0,997.6
2011-06-22 08:00:00,75.2,68.0,998.2
2011-06-22 09:00:00,75.7,67.0,998.6
2011-06-22 10:00:00,78.6,67.0,998.4
2011-06-22 11:00:00,81.1,59.0,998.2
2011-06-22 12:00:00,84.4,57.0,997.9
2011-06-22 13:00:00,87.8,49.0,997.3
2011-06-22 14:00:00,90.5,44.0,996.6
2011-06-22 15:00:00,92.1,42.0,996.1
2011-06-22 16:00:00,92.5,44.0,995.5
2011-06-22 17:00:00,91.9,41.0,995.3
2011-06-22 18:00:00,90.3,46.0,994.9
2011-06-22 19:00:00,88.2,49.0,995.9
2011-06-22 20:00:00,82.0,59.0,996.1
2011-06-22 21:00:00,79.3,62.0,996.9
2011-06-22 22:00:00,78.3,69.0,996.9
2011-06-22 23:00:00,76.8,72.0,996.4
2011-06-23 00:00:00,75.9,74.0,996.3
2011-06-23 01:00:00,76.3,74.0,995.7
2011-06-23 02:00:00,76.5,68.0,994.6
2011-06-23 03:00:00,76.3,68.0,995.0
2011-06-23 04:00:00,75.4,73.0,995.2
2011-06-23 05:00:00,74.5,73.0,995.3
2011-06-23 06:00:00,74.5,71.0,995.4
2011-06-23 07:00:00,75.6,69.0,995.7
2011-06-23 08:00:00,77.0,64.0,995.8
2011-06-23 09:00:00,79.7,59.0,996.0
2011-06-23 10:00:00,82.0,61.0,996.4
2011-06-23 11:00:00,82.4,59.0,996.3
2011-06-23 12:00:00,85.8,50.0,995.5
2011-06-23 13:00:00,87.8,48.0,995.1
2011-06-23 14:00:00,88.0,41.0,994.8
2011-06-23 15:00:00,88.3,45.0,994.0
2011-06-23 16:00:00,88.7,43.0,993.1
2011-06-23 17:00:00,86.9,49.0,993.5
2011-06-23 18:00:00,85.5,53.0,992.5
2011-06-23 19:00:00,83.7,52.0,992.9
2011-06-23 20:00:00,81.7,58.0,993.4
2011-06-23 21:00:00,79.9,62.0,994.1
2011-06-23 22:00:00,78.1,67.0,994.4
2011-06-23 23:00:00,76.8,68.0,994.2
2011-06-24 00:00:00,76.3,72.0,994.2
2011-06-24 01:00:00,75.6,73.0,994.0
2011-06-24 02:00:00,74.7,75.0,993.3
2011-06-24 03:00:00,73.6,78.0,993.3
2011-06-24 04:00:00,72.9,80.0,992.8
2011-06-24 05:00:00,72.5,82.0,992.7
2011-06-24 06:00:00,72.1,83.0,992.8
2011-06-24 07:00:00,73.2,82.0,993.5
2011-06-24 08:00:00,74.5,79.0,993.7
2011-06-24 09:00:00,76.3,74.0,993.4
2011-06-24 10:00:00,78.6,67.0,993.4
2011-06-24 11:00:00,81.5,61.0,993.0
2011-06-24 12:00:00,84.6,54.0,992.4
2011-06-24 13:00:00,86.7,49.0,991.7
2011-06-24 14:00:00,88.2,47.0,991.1
2011-06-24 15:00:00,89.2,37.0,990.4
2011-06-24 16:00:00,90.3,38.0,989.8
2011-06-24 17:00:00,90.9,36.0,990.3
2011-06-24 18:00:00,90.0,44.0,990.6
2011-06-24 19:00:00,87.1,52.0,990.6
2011-06-24 20:00:00,84.6,56.0,990.9
2011-06-24 21:00:00,83.1,62.0,991.4
2011-06-24 22:00:00,81.3,64.0,992.2
2011-06-24 23:00:00,81.3,57.0,992.4
2011-06-25 00:00:00,79.9,61.0,992.3
2011-06-25 01:00:00,78.1,65.0,992.7
2011-06-25 02:00:00,76.3,68.0,992.8
2011-06-25 03:00:00,74.7,71.0,993.3
2011-06-25 04:00:00,72.9,77.0,993.7
2011-06-25 05:00:00,71.1,80.0,994.4
2011-06-25 06:00:00,70.2,80.0,994.9
2011-06-25 07:00:00,73.2,68.0,995.5
2011-06-25 08:00:00,76.5,54.0,996.4
2011-06-25 09:00:00,79.3,45.0,996.5
2011-06-25 10:00:00,80.8,43.0,996.9
2011-06-25 11:00:00,82.0,43.0,997.1
2011-06-25 12:00:00,82.9,41.0,996.3
2011-06-25 13:00:00,83.8,39.0,995.7
2011-06-25 14:00:00,84.9,42.0,995.6
2011-06-25 15:00:00,86.0,36.0,995.5
2011-06-25 16:00:00,86.5,36.0,995.4
2011-06-25 17:00:00,85.3,37.0,995.5
2011-06-25 18:00:00,85.8,35.0,996.5
2011-06-25 19:00:00,84.0,43.0,996.4
2011-06-25 20:00:00,79.7,51.0,997.1
2011-06-25 21:00:00,75.6,59.0,997.4
2011-06-25 22:00:00,72.0,65.0,997.9
2011-06-25 23:00:00,71.6,66.0,998.0
2011-06-26 00:00:00,70.9,67.0,997.9
2011-06-26 01:00:00,71.2,65.0,997.4
2011-06-26 02:00:00,69.6,72.0,996.8
2011-06-26 03:00:00,66.7,79.0,997.0
2011-06-26 04:00:00,67.5,77.0,997.2
2011-06-26 05:00:00,67.5,76.0,997.9
2011-06-26 06:00:00,68.2,76.0,998.9
2011-06-26 07:00:00,70.5,71.0,999.6
2011-06-26 08:00:00,74.3,52.0,999.6
2011-06-26 09:00:00,78.3,43.0,999.3
2011-06-26 10:00:00,81.3,40.0,999.1
2011-06-26 11:00:00,84.0,42.0,998.7
2011-06-26 12:00:00,86.0,40.0,998.6
2011-06-26 13:00:00,88.2,39.0,997.8
2011-06-26 14:00:00,89.1,34.0,997.1
2011-06-26 15:00:00,89.8,34.0,996.8
2011-06-26 16:00:00,90.9,33.0,996.5
2011-06-26 17:00:00,91.0,37.0,996.3
2011-06-26 18:00:00,89.4,41.0,995.8
2011-06-26 19:00:00,88.0,42.0,996.3
2011-06-26 20:00:00,85.6,49.0,996.6
2011-06-26 21:00:00,82.9,51.0,997.2
2011-06-26 22:00:00,81.0,55.0,997.4
2011-06-26 23:00:00,80.4,59.0,997.6
2011-06-27 00:00:00,80.6,67.0,997.9
2011-06-27 01:00:00,79.5,67.0,997.8
2011-06-27 02:00:00,75.7,71.0,997.3
2011-06-27 03:00:00,74.7,74.0,997.3
2011-06-27 04:00:00,74.8,72.0,997.7
2011-06-27 05:00:00,73.4,76.0,998.5
2011-06-27 06:00:00,72.0,80.0,999.3
2011-06-27 07:00:00,73.2,73.0,999.7
2011-06-27 08:00:00,77.2,70.0,999.8
2011-06-27 09:00:00,79.7,66.0,999.4
2011-06-27 10:00:00,83.1,59.0,999.2
2011-06-27 11:00:00,85.8,54.0,999.0
2011-06-27 12:00:00,89.2,47.0,999.0
2011-06-27 13:00:00,91.2,45.0,998.0
2011-06-27 14:00:00,79.2,89.0,998.7
2011-06-27 15:00:00,73.2,87.0,997.9
2011-06-27 16:00:00,75.9,80.0,998.0
2011-06-27 17:00:00,79.3,80.0,998.0
2011-06-27 18:00:00,77.5,79.0,998.1
2011-06-27 19:00:00,76.6,80.0,998.1
2011-06-27 20:00:00,75.6,84.0,998.5
2011-06-27 21:00:00,74.3,86.0,999.4
2011-06-27 22:00:00,73.9,84.0,999.6
2011-06-27 23:00:00,73.8,83.0,1001.2
2011-06-28 00:00:00,75.4,75.0,999.8
2011-06-28 01:00:00,74.1,77.0,998.2
2011-06-28 02:00:00,73.8,79.0,997.9
2011-06-28 03:00:00,73.8,82.0,997.6
2011-06-28 04:00:00,74.3,85.0,998.0
2011-06-28 05:00:00,73.9,86.0,998.3
2011-06-28 06:00:00,74.5,82.0,998.6
2011-06-28 07:00:00,76.6,78.0,998.8
2011-06-28 08:00:00,78.3,72.0,998.9
2011-06-28 09:00:00,80.8,70.0,998.2
2011-06-28 10:00:00,82.6,60.0,997.9
2011-06-28 11:00:00,87.3,52.0,997.6
2011-06-28 12:00:00,89.8,49.0,997.1
2011-06-28 13:00:00,91.4,48.0,996.5
2011-06-28 14:00:00,92.5,48.0,995.8
2011-06-28 15:00:00,91.0,52.0,994.5
2011-06-28 16:00:00,76.8,87.0,995.9
2011-06-28 17:00:00,73.0,82.0,994.2
2011-06-28 18:00:00,72.0,84.0,996.7
2011-06-28 19:00:00,71.8,84.0,995.9
2011-06-28 20:00:00,71.1,86.0,996.9
2011-06-28 21:00:00,71.2,87.0,998.5
2011-06-28 22:00:00,71.6,90.0,998.9
2011-06-28 23:00:00,71.2,91.0,998.3
2011-06-29 00:00:00,71.1,89.0,997.8
2011-06-29 01:00:00,71.2,90.0,996.8
2011-06-29 02:00:00,70.7,91.0,996.2
2011-06-29 03:00:00,70.2,92.0,996.6
2011-06-29 04:00:00,70.0,92.0,997.1
2011-06-29 05:00:00,70.0,92.0,997.7
2011-06-29 06:00:00,70.0,93.0,998.0
2011-06-29 07:00:00,71.2,90.0,998.2
2011-06-29 08:00:00,73.2,81.0,998.2
2011-06-29 09:00:00,75.9,76.0,998.3
2011-06-29 10:00:00,78.8,67.0,998.5
2011-06-29 11:00:00,80.8,64.0,998.2
2011-06-29 12:00:00,83.5,58.0,998.0
2011-06-29 13:00:00,84.7,51.0,997.6
2011-06-29 14:00:00,87.1,48.0,997.2
2011-06-29 15:00:00,89.2,37.0,996.9
2011-06-29 16:00:00,89.6,37.0,996.8
2011-06-29 17:00:00,89.6,35.0,996.6
2011-06-29 18:00:00,88.7,35.0,996.6
2011-06-29 19:00:00,86.7,38.0,996.8
2011-06-29 20:00:00,81.0,60.0,997.3
2011-06-29 21:00:00,74.1,64.0,997.8
2011-06-29 22:00:00,71.8,73.0,998.1
2011-06-29 23:00:00,68.5,79.0,998.1
2011-06-30 00:00:00,67.5,80.0,998.3
2011-06-30 01:00:00,65.8,85.0,998.3
2011-06-30 02:00:00,64.9,89.0,998.2
2011-06-30 03:00:00,65.1,80.0,998.3
2011-06-30 04:00:00,66.9,79.0,998.1
2011-06-30 05:00:00,66.0,80.0,998.6
2011-06-30 06:00:00,67.3,76.0,999.5
2011-06-30 07:00:00,71.1,61.0,1000.2
2011-06-30 08:00:00,75.4,51.0,1000.8
2011-06-30 09:00:00,77.7,48.0,1000.9
2011-06-30 10:00:00,80.6,45.0,1001.0
2011-06-30 11:00:00,82.2,48.0,1000.9
2011-06-30 12:00:00,84.2,46.0,1000.5
2011-06-30 13:00:00,85.5,38.0,999.7
2011-06-30 14:00:00,87.6,37.0,999.3
2011-06-30 15:00:00,87.4,33.0,998.7
2011-06-30 16:00:00,89.4,34.0,998.2
2011-06-30 17:00:00,89.4,29.0,997.5
2011-06-30 18:00:00,88.3,32.0,997.7
2011-06-30 19:00:00,86.0,38.0,998.0
2011-06-30 20:00:00,81.7,48.0,998.7
2011-06-30 21:00:00,77.7,56.0,999.2
2011-06-30 22:00:00,73.8,66.0,999.4
2011-06-30 23:00:00,70.9,73.0,999.4
2011-07-01 00:00:00,69.4,74.0,999.2
2011-07-01 01:00:00,68.9,74.0,998.9
